,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,CHI_1992,27.6,67.0,15.0,66,16,10.44,-0.37,10.07,115.5,104.5,11.0,94.4,0.297,0.063,0.556,0.518,11.8,35.1,0.221,0.476,14.1,69.3,0.219,,82,19830,46.7,91.9,0.508,1.8,5.8,0.304,44.9,86.1,0.522,20.3,27.3,0.744,15.0,31.3,46.3,29.2,8.6,6.2,13.9,21.7,115.5,82,19780,40.5,89.5,0.452,3.1,8.8,0.347,37.4,80.7,0.464,20.0,26.0,0.77,13.9,29.8,43.7,23.7,9.5,5.8,15.8,22.8,104.1
1,POR_1992,28.1,57.0,25.0,59,23,7.27,-0.33,6.94,111.4,104.2,7.2,99.0,0.335,0.128,0.541,0.495,13.6,35.6,0.253,0.471,14.3,69.9,0.251,12888.0,82,19805,43.7,89.6,0.488,3.2,9.0,0.357,40.5,80.6,0.502,23.2,28.8,0.805,13.3,31.3,44.5,28.8,7.9,7.9,13.7,19.9,113.9,82,19880,39.6,87.2,0.454,3.0,9.8,0.303,36.7,77.4,0.474,21.9,28.9,0.759,13.4,28.5,41.9,24.2,8.4,5.3,16.7,23.9,104.2
2,UTA_1992,28.5,55.0,27.0,57,25,6.39,-0.69,5.7,112.2,105.6,6.6,95.5,0.363,0.067,0.557,0.504,13.7,32.7,0.286,0.475,13.0,68.9,0.214,,82,19880,44.0,86.7,0.507,3.0,8.9,0.333,41.0,77.8,0.527,22.7,30.4,0.746,13.3,27.7,41.0,24.1,10.0,4.4,15.8,23.9,113.6,82,19855,40.1,87.5,0.458,2.3,7.9,0.295,37.8,79.6,0.474,21.7,28.2,0.767,13.2,29.1,42.3,23.1,8.7,5.1,16.2,23.4,104.2
3,PHO_1992,27.0,53.0,29.0,56,26,5.94,-0.26,5.68,112.1,106.2,5.9,99.4,0.332,0.083,0.556,0.508,13.1,31.7,0.258,0.471,13.0,67.7,0.223,,82,19880,42.7,86.8,0.492,2.0,5.8,0.345,40.7,81.0,0.503,24.8,31.5,0.788,13.9,32.2,46.0,27.7,9.0,5.7,16.0,22.1,112.2,82,19830,41.1,89.4,0.46,2.8,8.4,0.332,38.3,80.9,0.473,19.6,25.4,0.768,13.9,27.8,41.7,23.6,8.1,4.5,16.5,23.1,104.5
4,CLE_1992,27.6,57.0,25.0,55,27,5.45,-0.11,5.34,113.9,108.2,5.7,95.0,0.322,0.101,0.557,0.506,11.8,30.5,0.259,0.483,12.3,66.5,0.174,,82,19805,43.3,88.1,0.492,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.776,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1,82,19830,40.3,87.7,0.459,2.8,8.1,0.346,37.5,79.6,0.47,21.4,28.2,0.759,14.4,30.7,45.1,22.4,8.8,5.4,17.5,23.5,104.7
5,NYK_1992,27.3,51.0,31.0,52,30,3.89,-0.22,3.67,108.3,104.2,4.1,92.9,0.295,0.089,0.531,0.491,13.7,34.6,0.216,0.471,14.0,71.1,0.248,17879.0,82,19955,42.5,86.0,0.494,4.0,11.4,0.354,38.5,74.6,0.516,22.7,28.7,0.79,13.2,31.2,44.3,29.1,8.6,4.8,17.0,26.0,111.7,82,19780,41.8,92.4,0.453,2.8,8.3,0.338,39.0,84.1,0.464,18.8,24.7,0.762,14.8,29.9,44.6,25.1,8.5,4.9,14.8,25.4,105.3
6,BOS_1992,29.2,51.0,31.0,51,31,3.62,-0.21,3.41,110.8,107.0,3.8,95.8,0.266,0.05,0.544,0.5,12.7,31.9,0.215,0.469,11.9,68.7,0.22,14890.0,82,19880,42.4,89.7,0.473,4.0,11.5,0.344,38.4,78.2,0.492,22.7,30.0,0.754,15.8,31.1,46.9,25.2,9.2,5.0,16.2,24.2,111.4,82,19880,41.6,90.8,0.459,3.0,8.8,0.337,38.7,82.0,0.472,19.4,26.0,0.747,14.5,28.5,43.0,24.3,8.2,5.8,15.2,24.8,105.6
7,GSW_1992,25.5,55.0,27.0,50,32,3.9,-0.14,3.77,113.6,109.9,3.7,103.4,0.351,0.103,0.568,0.524,13.6,31.8,0.262,0.499,14.9,64.2,0.256,,82,19780,44.9,91.2,0.492,1.4,4.5,0.306,43.5,86.6,0.502,19.6,24.3,0.808,13.9,32.7,46.6,26.2,8.1,6.1,14.8,21.4,110.8,82,19805,41.8,91.2,0.459,2.2,7.1,0.307,39.6,84.1,0.471,20.4,26.9,0.756,14.9,28.6,43.5,23.3,8.0,6.0,15.3,23.6,106.2
8,SAS_1992,27.3,47.0,35.0,50,32,3.32,-0.51,2.81,107.5,104.1,3.4,96.2,0.317,0.057,0.528,0.485,13.9,34.2,0.233,0.469,13.5,69.8,0.224,16057.0,82,19855,42.8,90.3,0.474,2.6,8.2,0.317,40.2,82.1,0.49,22.5,28.7,0.783,16.2,28.6,44.9,23.8,9.8,5.7,16.8,24.7,110.7,82,19780,42.1,92.4,0.456,2.5,8.3,0.308,39.5,84.1,0.47,20.3,26.4,0.768,14.9,29.6,44.5,24.4,8.6,5.2,14.1,20.7,107.0
9,DET_1992,30.1,48.0,34.0,47,35,2.04,0.01,2.06,107.5,105.3,2.2,91.6,0.307,0.077,0.52,0.477,13.5,34.9,0.228,0.468,12.5,68.5,0.204,21454.0,82,19880,42.0,91.2,0.46,4.7,12.7,0.369,37.3,78.5,0.475,20.2,26.6,0.759,16.4,27.5,43.8,25.5,10.9,4.0,17.1,24.1,108.8,82,19880,43.0,92.9,0.463,2.5,7.3,0.341,40.6,85.6,0.474,19.4,25.2,0.77,15.6,30.5,46.2,27.0,9.4,4.9,14.9,21.2,108.0
10,SEA_1992,27.3,47.0,35.0,46,36,1.88,-0.02,1.86,110.7,108.8,1.9,95.4,0.317,0.091,0.538,0.489,14.0,36.5,0.249,0.491,14.2,66.8,0.269,,82,19755,41.3,87.6,0.471,2.9,8.8,0.334,38.4,78.8,0.487,22.8,29.4,0.775,13.7,29.9,43.6,22.7,9.0,6.2,16.0,20.5,108.3,82,19805,44.6,94.9,0.47,2.5,7.4,0.332,42.1,87.5,0.482,16.5,21.5,0.769,15.8,30.3,46.1,27.5,8.3,5.3,14.7,23.9,108.2
11,IND_1992,26.4,40.0,42.0,46,36,1.89,-0.04,1.85,111.7,109.9,1.8,99.0,0.334,0.133,0.566,0.518,14.7,31.8,0.264,0.483,12.8,67.4,0.27,,82,19855,43.1,90.3,0.477,2.6,8.0,0.325,40.5,82.3,0.492,19.5,26.6,0.734,15.4,32.4,47.8,27.7,8.2,5.0,16.2,24.8,108.3,82,19855,42.5,88.8,0.478,2.6,7.4,0.353,39.8,81.3,0.49,20.9,27.7,0.753,14.8,32.6,47.4,23.5,8.8,5.6,16.4,20.9,108.4
12,LAC_1992,27.3,45.0,37.0,44,38,1.07,0.03,1.1,105.8,104.7,1.1,96.5,0.314,0.071,0.524,0.483,13.6,31.6,0.226,0.475,14.9,67.5,0.244,,82,19830,41.7,91.3,0.456,1.6,5.8,0.267,40.1,85.5,0.469,22.8,29.8,0.766,15.1,28.7,43.9,23.6,9.9,5.2,14.3,20.2,107.7,82,19780,41.2,85.8,0.48,2.3,6.5,0.35,38.9,79.2,0.491,23.9,30.9,0.773,13.7,31.1,44.8,22.3,9.6,7.3,17.2,22.0,108.6
13,LAL_1992,28.3,43.0,39.0,38,44,-1.1,0.15,-0.95,107.7,108.9,-1.2,92.5,0.327,0.064,0.516,0.465,12.0,32.7,0.25,0.493,13.8,64.0,0.187,,82,19780,42.6,89.4,0.476,1.5,5.1,0.292,41.1,84.3,0.487,20.8,28.3,0.736,15.5,32.2,47.7,25.4,9.2,7.7,16.5,22.7,107.5,82,19780,42.4,88.9,0.477,2.0,6.3,0.317,40.4,82.6,0.489,22.0,28.7,0.766,15.0,29.2,44.2,22.2,10.0,6.0,16.6,21.3,108.7
14,PHI_1992,27.6,35.0,47.0,37,45,-1.27,-0.07,-1.34,108.3,109.7,-1.4,93.7,0.335,0.101,0.539,0.488,13.8,30.9,0.26,0.496,13.0,66.4,0.192,,82,19780,42.3,91.0,0.465,2.2,7.0,0.314,40.1,84.0,0.477,20.7,27.9,0.743,16.0,32.1,48.1,25.2,7.2,4.7,16.1,21.8,107.5,82,19855,41.4,87.0,0.475,2.6,7.9,0.337,38.7,79.1,0.489,23.4,31.2,0.751,14.2,28.2,42.5,23.2,8.8,6.1,16.7,23.4,108.8
15,ATL_1992,27.2,38.0,44.0,37,45,-1.5,0.35,-1.15,107.3,108.9,-1.6,97.8,0.277,0.09,0.519,0.481,13.0,33.6,0.203,0.497,13.2,68.3,0.209,,82,19905,43.0,92.1,0.467,2.6,8.3,0.313,40.4,83.9,0.482,18.7,25.6,0.731,15.9,30.8,46.7,26.2,9.8,3.9,15.5,21.8,107.3,82,19830,44.6,92.9,0.48,2.3,7.8,0.292,42.3,85.1,0.498,17.4,22.8,0.762,16.2,31.2,47.4,28.4,7.8,5.1,16.4,24.0,108.9
16,NJN_1992,25.6,40.0,42.0,36,46,-1.7,0.15,-1.54,107.0,108.7,-1.7,98.0,0.265,0.088,0.51,0.473,14.1,39.1,0.194,0.488,14.1,66.3,0.247,20049.0,82,19805,43.1,90.2,0.477,1.4,4.4,0.317,41.7,85.8,0.486,19.5,25.8,0.755,13.9,28.2,42.1,27.2,9.8,3.7,15.2,21.7,107.1,82,19905,43.4,90.5,0.48,3.1,9.0,0.343,40.3,81.5,0.495,18.9,24.7,0.766,14.3,31.4,45.7,26.7,8.8,4.8,15.4,21.3,108.9
17,HOU_1992,28.0,42.0,40.0,36,46,-1.72,-0.22,-1.94,106.2,108.0,-1.8,95.1,0.293,0.139,0.537,0.499,15.0,30.9,0.216,0.477,12.5,66.4,0.209,15021.0,82,19780,43.0,93.9,0.458,2.8,8.3,0.334,40.2,85.6,0.47,18.2,24.9,0.732,18.7,29.6,48.3,24.0,9.1,7.6,17.2,22.7,107.0,82,19755,44.7,92.6,0.483,2.4,8.0,0.307,42.3,84.6,0.499,17.8,23.0,0.776,15.2,30.7,45.8,28.9,8.9,5.9,15.3,22.9,109.7
18,MIL_1992,30.2,31.0,51.0,36,46,-1.71,0.26,-1.46,108.8,110.6,-1.8,95.5,0.292,0.139,0.529,0.486,14.2,35.9,0.221,0.514,15.3,65.0,0.237,,82,19830,40.3,87.5,0.461,3.2,9.3,0.342,37.2,78.2,0.475,22.8,28.9,0.79,14.7,29.3,44.0,21.7,8.3,4.6,17.1,22.5,106.7,82,19955,41.6,88.8,0.468,2.6,7.8,0.338,39.0,81.1,0.481,24.0,31.9,0.752,15.1,28.2,43.3,26.3,9.9,4.7,15.1,24.1,109.9
19,CHO_1992,25.2,31.0,51.0,31,51,-3.9,0.33,-3.57,107.1,110.9,-3.8,101.7,0.286,0.049,0.527,0.485,13.0,31.1,0.216,0.51,14.1,65.4,0.222,,82,19880,41.5,87.5,0.475,4.2,12.2,0.343,37.4,75.3,0.496,18.9,25.6,0.738,13.6,30.9,44.5,26.1,8.3,7.2,17.5,22.5,106.2,82,19880,42.2,87.6,0.482,3.0,9.1,0.331,39.2,78.6,0.499,22.5,29.9,0.75,15.5,28.4,43.9,24.8,9.3,5.1,17.7,23.6,109.9
20,MIA_1992,24.4,38.0,44.0,30,52,-4.21,0.27,-3.94,106.7,110.9,-4.2,97.7,0.33,0.106,0.532,0.479,14.6,33.0,0.26,0.508,13.9,67.6,0.235,,82,19830,42.0,88.7,0.473,1.8,6.3,0.289,40.2,82.4,0.487,20.1,27.9,0.72,14.2,30.0,44.2,25.7,10.3,6.2,15.9,23.5,105.8,82,19830,43.2,90.2,0.479,2.5,7.5,0.331,40.7,82.7,0.493,21.0,27.9,0.752,15.9,32.1,48.0,25.9,9.9,6.4,16.5,22.1,109.9
21,WAS_1992,26.1,25.0,57.0,29,53,-4.46,0.11,-4.35,103.9,108.4,-4.5,97.7,0.268,0.074,0.514,0.471,13.3,28.9,0.208,0.493,14.0,66.2,0.235,,82,19805,42.9,93.6,0.458,1.6,5.0,0.32,41.3,88.6,0.466,17.6,23.7,0.743,14.9,27.6,42.5,25.8,7.9,6.7,14.7,23.8,105.0,82,19705,42.6,87.5,0.486,2.7,7.6,0.353,39.9,80.0,0.499,22.7,30.3,0.751,13.8,30.4,44.1,26.0,9.8,6.6,15.8,23.5,110.5
22,SAC_1992,25.1,29.0,53.0,26,56,-6.06,0.44,-5.63,103.9,109.9,-6.0,99.6,0.301,0.094,0.525,0.482,14.3,28.5,0.225,0.493,13.9,64.2,0.233,,82,19830,40.7,87.4,0.466,2.9,8.2,0.353,37.8,79.2,0.477,19.6,26.3,0.747,12.8,28.6,41.4,23.8,8.8,7.5,16.5,21.4,103.9,82,19880,43.5,87.4,0.498,2.8,7.6,0.367,40.7,79.7,0.511,20.7,27.7,0.746,14.8,29.3,44.1,26.8,9.2,6.0,17.9,22.5,110.6
23,ORL_1992,26.6,21.0,61.0,23,59,-6.91,0.4,-6.52,103.5,110.5,-7.0,98.0,0.319,0.086,0.514,0.467,14.6,32.4,0.238,0.502,13.5,67.8,0.26,,82,19855,41.6,90.3,0.461,1.8,6.6,0.272,39.8,83.7,0.476,18.8,24.2,0.778,13.2,29.0,42.2,24.9,8.8,5.2,15.5,22.9,103.9,82,19830,43.7,88.7,0.493,2.6,7.5,0.347,41.1,81.2,0.507,20.9,27.8,0.752,14.1,29.9,44.0,25.7,9.1,5.5,16.3,24.4,110.9
24,MIN_1992,26.4,15.0,67.0,23,59,-7.05,0.2,-6.85,105.0,112.4,-7.4,95.1,0.253,0.054,0.505,0.467,12.4,31.5,0.188,0.497,13.0,62.3,0.244,,82,19705,40.0,88.2,0.453,2.4,7.6,0.324,37.6,80.7,0.466,21.0,28.2,0.746,14.5,28.9,43.5,22.3,8.0,4.6,17.3,24.6,103.5,82,19805,44.3,89.3,0.496,2.4,7.5,0.324,41.9,81.8,0.512,19.8,26.7,0.741,14.9,30.8,45.7,28.2,7.4,6.2,16.6,20.9,110.9
25,DEN_1992,25.7,24.0,58.0,21,61,-7.87,0.28,-7.59,100.7,108.6,-7.9,98.6,0.28,0.057,0.493,0.451,14.9,34.8,0.207,0.494,14.7,68.0,0.279,,82,19755,40.2,91.4,0.439,3.4,10.3,0.336,36.7,81.2,0.452,19.3,25.7,0.75,15.4,31.4,46.8,21.0,6.9,4.5,15.5,24.0,103.0,82,19755,42.6,90.7,0.47,2.4,7.7,0.306,40.3,83.0,0.485,23.5,30.5,0.77,14.9,33.9,48.7,24.9,9.3,5.9,13.6,22.3,111.1
26,DAL_1992,28.2,22.0,60.0,21,61,-7.65,0.18,-7.47,103.0,111.1,-8.1,94.4,0.281,0.112,0.501,0.458,13.1,31.2,0.211,0.483,11.5,67.8,0.259,,82,19780,40.2,90.9,0.442,1.6,5.1,0.301,38.6,85.7,0.45,18.8,25.4,0.738,16.6,29.0,45.6,19.1,9.5,5.7,17.8,24.4,100.7,82,19805,44.0,90.7,0.485,2.2,6.2,0.354,41.8,84.6,0.495,22.2,29.8,0.744,16.7,32.3,49.0,26.6,8.4,7.3,15.5,21.4,112.4
